state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
23,457,03671,SUB-DISTRICT,Lalbarra,107,165427,82084,83343
23,457,03672,SUB-DISTRICT,Balaghat,156,159449,78491,80958
23,457,03673,SUB-DISTRICT,Kirnapur,131,169753,84080,85673
23,457,03674,SUB-DISTRICT,Baihar,304,233526,115009,118517
23,457,03675,SUB-DISTRICT,Paraswada,163,101258,49732,51526
23,457,03676,SUB-DISTRICT,Lanji,129,174066,86446,87620
23,458,00000,DISTRICT,Guna,1264,928844,486127,442717
23,458,03677,SUB-DISTRICT,Guna,286,224458,117665,106793
23,458,03678,SUB-DISTRICT,Bamori,223,172131,89120,83011
23,458,03679,SUB-DISTRICT,Raghogarh,146,98234,51527,46707
23,458,03680,SUB-DISTRICT,Maksoodangarh,171,117978,61751,56227
23,458,03681,SUB-DISTRICT,Kumbhraj,148,99097,52025,47072
23,458,03682,SUB-DISTRICT,Aron,140,111418,58838,52580
23,458,03683,SUB-DISTRICT,Chachaura,150,105528,55201,50327
23,459,00000,DISTRICT,Ashoknagar,818,691387,363411,327976
23,459,03684,SUB-DISTRICT,Isagarh,177,163666,85703,77963
23,459,03685,SUB-DISTRICT,Chanderi,133,125249,65757,59492
23,459,03686,SUB-DISTRICT,Ashoknagar,180,133439,70114,63325
23,459,03687,SUB-DISTRICT,Shadhora,97,73653,38469,35184
23,459,03688,SUB-DISTRICT,Mungaoli,231,195380,103368,92012
23,460,00000,DISTRICT,Shahdol,814,846463,426583,419880
23,460,03689,SUB-DISTRICT,Beohari,136,188149,95922,92227
23,460,03690,SUB-DISTRICT,Jaisinghnagar,199,185061,93127,91934
23,460,03691,SUB-DISTRICT,Sohagpur,295,310761,156722,154039
23,460,03692,SUB-DISTRICT,Jaitpur,184,162492,80812,81680
23,461,00000,DISTRICT,Anuppur,562,543996,272030,271966
23,461,03693,SUB-DISTRICT,Kotma,69,58147,28943,29204
23,461,03694,SUB-DISTRICT,Anuppur,159,179834,90098,89736
23,461,03695,SUB-DISTRICT,Jaithari,67,84426,42153,42273
23,461,03696,SUB-DISTRICT,Pushparajgarh,267,221589,110836,110753
23,462,00000,DISTRICT,Sidhi,1025,1033912,527378,506534
23,462,03697,SUB-DISTRICT,Rampur Naikin,142,194456,99731,94725
23,462,03698,SUB-DISTRICT,Churhat,126,102128,51031,51097
23,462,03699,SUB-DISTRICT,Gopadbanas,202,235150,121343,113807
23,462,03700,SUB-DISTRICT,Sihawal,299,268934,136068,132866
23,462,03701,SUB-DISTRICT,Majhauli,124,151985,77956,74029
23,462,03702,SUB-DISTRICT,Kusmi,132,81259,41249,40010
23,463,00000,DISTRICT,Singrauli,727,951487,493324,458163
23,463,03703,SUB-DISTRICT,Chitrangi,300,330184,170595,159589
23,463,03704,SUB-DISTRICT,Deosar,223,324363,170347,154016
23,463,03705,SUB-DISTRICT,Singrauli,204,296940,152382,144558
23,464,00000,DISTRICT,Jhabua,783,933065,467468,465597
23,464,03706,SUB-DISTRICT,Thandla,112,166606,83515,83091
23,464,03707,SUB-DISTRICT,Petlawad,215,217626,108879,108747
23,464,03708,SUB-DISTRICT,Meghnagar,110,159015,80201,78814
23,464,03709,SUB-DISTRICT,Jhabua,251,287451,143308,144143
23,464,03710,SUB-DISTRICT,Ranapur,95,102367,51565,50802
23,465,00000,DISTRICT,Alirajpur,538,671925,333593,338332
23,465,03711,SUB-DISTRICT,Bhavra,50,80133,39957,40176
23,465,03712,SUB-DISTRICT,Jobat,148,179428,89312,90116
23,465,03713,SUB-DISTRICT,Alirajpur,340,412364,204324,208040
23,466,00000,DISTRICT,Khandwa (East Nimar),711,1050625,541183,509442
23,466,03714,SUB-DISTRICT,Harsud,92,105147,55015,50132
23,466,03715,SUB-DISTRICT,Khalwa,147,222512,113961,108551
23,466,03716,SUB-DISTRICT,Khandwa,221,357297,183955,173342
23,466,03717,SUB-DISTRICT,Punasa,165,213854,110301,103553
23,466,03718,SUB-DISTRICT,Pandhana,86,151815,77951,73864
23,467,00000,DISTRICT,Burhanpur,261,497560,254978,242582
23,467,03719,SUB-DISTRICT,Burhanpur,96,202979,105122,97857
23,467,03720,SUB-DISTRICT,Khaknar,81,133269,67413,65856
23,467,03721,SUB-DISTRICT,Nepanagar,84,161312,82443,78869
24,000,00000,STATE,GUJARAT,17843,34694609,17799159,16895450
24,468,00000,DISTRICT,Kachchh,877,1363836,713524,650312
24,468,03722,SUB-DISTRICT,Lakhpat,86,62552,32274,30278
24,468,03723,SUB-DISTRICT,Rapar,97,188908,96677,92231
24,468,03724,SUB-DISTRICT,Bhachau,69,146503,76236,70267
24,468,03725,SUB-DISTRICT,Anjar,66,148354,78229,70125
24,468,03726,SUB-DISTRICT,Bhuj,149,229755,116990,112765
24,468,03727,SUB-DISTRICT,Nakhatrana,120,146367,74380,71987
24,468,03728,SUB-DISTRICT,Abdasa,133,117538,61387,56151
24,468,03729,SUB-DISTRICT,Mandvi,92,151997,77908,74089
24,468,03730,SUB-DISTRICT,Mundra,59,132881,78986,53895
24,468,03731,SUB-DISTRICT,Gandhidham,6,38981,20457,18524
24,469,00000,DISTRICT,Banas Kantha,1233,2705591,1393741,1311850
24,469,03732,SUB-DISTRICT,Vav,120,246156,128166,117990
24,469,03733,SUB-DISTRICT,Tharad,134,299335,154618,144717
24,469,03734,SUB-DISTRICT,Dhanera,77,201163,104125,97038
24,469,03735,SUB-DISTRICT,Dantiwada,57,115221,59846,55375
24,469,03736,SUB-DISTRICT,Amirgadh,69,132354,67100,65254
24,469,03737,SUB-DISTRICT,Danta,182,207086,105704,101382
24,469,03738,SUB-DISTRICT,Vadgam,109,231947,117918,114029
24,469,03739,SUB-DISTRICT,Palanpur,115,278542,143075,135467
24,469,03740,SUB-DISTRICT,Deesa,148,471969,242824,229145
24,469,03741,SUB-DISTRICT,Deodar,70,163007,84395,78612
24,469,03742,SUB-DISTRICT,Bhabhar,51,101258,52617,48641
24,469,03743,SUB-DISTRICT,Kankrej,101,257553,133353,124200
24,470,00000,DISTRICT,Patan  ,517,1062653,548324,514329
24,470,03744,SUB-DISTRICT,Santalpur,73,128791,66720,62071
24,470,03745,SUB-DISTRICT,Radhanpur,56,104708,53675,51033
24,470,03746,SUB-DISTRICT,Sidhpur,53,141486,72614,68872
24,470,03747,SUB-DISTRICT,Patan,139,315743,163313,152430
24,470,03748,SUB-DISTRICT,Harij,39,74309,38545,35764
24,470,03749,SUB-DISTRICT,Sami,98,182805,94050,88755
24,470,03750,SUB-DISTRICT,Chanasma,59,114811,59407,55404
24,471,00000,DISTRICT,Mahesana,597,1520734,787175,733559
24,471,03751,SUB-DISTRICT,Satlasana,65,89546,46036,43510
24,471,03752,SUB-DISTRICT,Kheralu,51,111935,57656,54279
24,471,03753,SUB-DISTRICT,Unjha,31,118431,61326,57105
24,471,03754,SUB-DISTRICT,Visnagar,59,185493,96148,89345
24,471,03755,SUB-DISTRICT,Vadnagar,43,117655,60340,57315
24,471,03756,SUB-DISTRICT,Vijapur,64,222581,115491,107090
24,471,03757,SUB-DISTRICT,Mahesana,113,328076,170737,157339
24,471,03758,SUB-DISTRICT,Becharaji,51,87014,44612,42402
24,471,03759,SUB-DISTRICT,Kadi,120,260003,134829,125174
24,472,00000,DISTRICT,Sabar Kantha,1364,2064869,1056141,1008728
24,472,03760,SUB-DISTRICT,Khedbrahma,133,268142,135223,132919
24,472,03761,SUB-DISTRICT,Vijaynagar,85,97817,48826,48991
24,472,03762,SUB-DISTRICT,Vadali,56,71711,36580,35131
24,472,03763,SUB-DISTRICT,Idar,136,215598,110548,105050
24,472,03764,SUB-DISTRICT,Bhiloda,164,223142,112717,110425
24,472,03765,SUB-DISTRICT,Meghraj,128,155752,79153,76599
24,472,03766,SUB-DISTRICT,Himatnagar,129,224436,116258,108178
24,472,03767,SUB-DISTRICT,Prantij,64,137683,71473,66210
24,472,03768,SUB-DISTRICT,Talod,73,136126,70252,65874
24,472,03769,SUB-DISTRICT,Modasa,105,154977,79660,75317
24,472,03770,SUB-DISTRICT,Dhansura,72,106733,55408,51325
24,472,03771,SUB-DISTRICT,Malpur,98,91460,46741,44719
24,472,03772,SUB-DISTRICT,Bayad,121,181292,93302,87990
24,473,00000,DISTRICT,Gandhinagar,252,791126,408436,382690
24,473,03773,SUB-DISTRICT,Kalol,64,188550,97986,90564
24,473,03774,SUB-DISTRICT,Mansa,48,176220,91101,85119
24,473,03775,SUB-DISTRICT,Gandhinagar,48,200426,103558,96868
24,473,03776,SUB-DISTRICT,Dehgam,92,225930,115791,110139
24,474,00000,DISTRICT,Ahmadabad,506,1151178,595583,555595
24,474,03777,SUB-DISTRICT,Mandal,37,70346,36063,34283
24,474,03778,SUB-DISTRICT,Detroj-Rampura,55,83199,42958,40241
24,474,03779,SUB-DISTRICT,Viramgam,66,137462,71224,66238
24,474,03780,SUB-DISTRICT,Sanand,52,141955,73183,68772
24,474,03781,SUB-DISTRICT,Ahmadabad City,0,0,0,0
24,474,03782,SUB-DISTRICT,Daskroi,54,186782,95970,90812
24,474,03783,SUB-DISTRICT,Dholka,69,168907,88208,80699
24,474,03784,SUB-DISTRICT,Bavla,45,115733,60091,55642
24,474,03785,SUB-DISTRICT,Ranpur,33,75982,39000,36982
24,474,03786,SUB-DISTRICT,Barwala,26,58035,30103,27932
24,474,03787,SUB-DISTRICT,Dhandhuka,69,112777,58783,53994
24,475,00000,DISTRICT,Surendranagar,647,1259352,649475,609877
24,475,03788,SUB-DISTRICT,Halvad,67,138976,71453,67523
24,475,03789,SUB-DISTRICT,Dhrangadhra,63,142908,73429,69479
24,475,03790,SUB-DISTRICT,Dasada,87,150972,77830,73142
24,475,03791,SUB-DISTRICT,Lakhtar,43,75606,38932,36674
24,475,03792,SUB-DISTRICT,Wadhwan,45,105719,54320,51399
24,475,03793,SUB-DISTRICT,Muli,58,118902,61556,57346
24,475,03794,SUB-DISTRICT,Chotila,111,157140,81584,75556
24,475,03795,SUB-DISTRICT,Sayla,75,138643,71327,67316
24,475,03796,SUB-DISTRICT,Chuda,38,97916,50609,47307
24,475,03797,SUB-DISTRICT,Limbdi,60,132570,68435,64135
24,476,00000,DISTRICT,Rajkot,833,1590508,816264,774244
24,476,03798,SUB-DISTRICT,Maliya,44,62728,32306,30422
24,476,03799,SUB-DISTRICT,Morvi,74,146350,75865,70485
24,476,03800,SUB-DISTRICT,Tankara,47,87577,44516,43061
24,476,03801,SUB-DISTRICT,Wankaner,99,166278,84513,81765
24,476,03802,SUB-DISTRICT,Paddhari,57,64234,32752,31482
24,476,03803,SUB-DISTRICT,Rajkot,82,137307,70511,66796
24,476,03804,SUB-DISTRICT,Lodhika,38,56744,29815,26929
24,476,03805,SUB-DISTRICT,Kotda Sangani,39,62059,31732,30327
24,476,03806,SUB-DISTRICT,Jasdan,101,265641,135243,130398
24,476,03807,SUB-DISTRICT,Gondal,80,173353,89208,84145
24,476,03808,SUB-DISTRICT,Jamkandorna,47,78130,39923,38207
24,476,03809,SUB-DISTRICT,Upleta,49,100733,52039,48694
24,476,03810,SUB-DISTRICT,Dhoraji,30,70351,36187,34164
24,476,03811,SUB-DISTRICT,Jetpur,46,119023,61654,57369
24,477,00000,DISTRICT,Jamnagar,697,1189054,610088,578966
24,477,03812,SUB-DISTRICT,Okhamandal,39,51395,26272,25123
24,477,03813,SUB-DISTRICT,Khambhalia,81,179619,93970,85649
24,477,03814,SUB-DISTRICT,Jamnagar,99,202767,104799,97968
24,477,03815,SUB-DISTRICT,Jodiya,52,85958,43582,42376
24,477,03816,SUB-DISTRICT,Dhrol,41,53432,27377,26055
24,477,03817,SUB-DISTRICT,Kalavad,98,111415,56267,55148
24,477,03818,SUB-DISTRICT,Lalpur,72,118187,60516,57671
24,477,03819,SUB-DISTRICT,Kalyanpur,64,176256,89626,86630
24,477,03820,SUB-DISTRICT,Bhanvad,82,103419,52656,50763
24,477,03821,SUB-DISTRICT,Jamjodhpur,69,106606,55023,51583
24,478,00000,DISTRICT,Porbandar ,179,299775,153260,146515
24,478,03822,SUB-DISTRICT,Porbandar,74,167457,85688,81769
24,478,03823,SUB-DISTRICT,Ranavav,59,62678,31911,30767
24,478,03824,SUB-DISTRICT,Kutiyana,46,69640,35661,33979
24,479,00000,DISTRICT,Junagadh,901,1836670,940271,896399
24,479,03825,SUB-DISTRICT,Manavadar,55,86689,44736,41953
24,479,03826,SUB-DISTRICT,Vanthali,46,82635,43013,39622
24,479,03827,SUB-DISTRICT,Junagadh,66,114919,59737,55182
24,479,03828,SUB-DISTRICT,Bhesan,42,79712,40711,39001
24,479,03829,SUB-DISTRICT,Visavadar,85,120508,61715,58793
24,479,03830,SUB-DISTRICT,Mendarda,45,68531,35440,33091
24,479,03831,SUB-DISTRICT,Keshod,53,118553,61031,57522
24,479,03832,SUB-DISTRICT,Mangrol,63,143194,73588,69606
24,479,03833,SUB-DISTRICT,Malia,63,137461,70432,67029
24,479,03834,SUB-DISTRICT,Talala,67,114671,58815,55856
24,479,03835,SUB-DISTRICT,Patan-Veraval,54,136695,69903,66792
24,479,03836,SUB-DISTRICT,Sutrapada,46,115836,58754,57082
24,479,03837,SUB-DISTRICT,Kodinar,63,187317,94573,92744
24,479,03838,SUB-DISTRICT,Una,153,329949,167823,162126
24,480,00000,DISTRICT,Amreli,614,1127555,572554,555001
24,480,03839,SUB-DISTRICT,Kunkavav Vadia,45,99794,50438,49356
24,480,03840,SUB-DISTRICT,Babra,56,115251,58715,56536
24,480,03841,SUB-DISTRICT,Lathi,49,95127,48064,47063
24,480,03842,SUB-DISTRICT,Lilia,36,50064,25346,24718
24,480,03843,SUB-DISTRICT,Amreli,71,123312,62991,60321
24,480,03844,SUB-DISTRICT,Bagasara,31,48533,24419,24114
24,480,03845,SUB-DISTRICT,Dhari,75,123086,62720,60366
24,480,03846,SUB-DISTRICT,Savar Kundla,80,160918,81379,79539
24,480,03847,SUB-DISTRICT,Khambha,57,93431,47214,46217
24,480,03848,SUB-DISTRICT,Jafrabad,42,80835,41501,39334
24,480,03849,SUB-DISTRICT,Rajula,72,137204,69767,67437
24,481,00000,DISTRICT,Bhavnagar,783,1697964,868833,829131
24,481,03850,SUB-DISTRICT,Botad,52,156291,80074,76217
24,481,03851,SUB-DISTRICT,Vallabhipur,55,64340,33152,31188
24,481,03852,SUB-DISTRICT,Gadhada,73,156155,79430,76725
24,481,03853,SUB-DISTRICT,Umrala,40,70719,36320,34399
24,481,03854,SUB-DISTRICT,Bhavnagar,54,144056,75130,68926
24,481,03855,SUB-DISTRICT,Ghogha,46,88769,45891,42878
24,481,03856,SUB-DISTRICT,Sihor,78,151662,78379,73283
24,481,03857,SUB-DISTRICT,Gariadhar,50,84327,42694,41633
24,481,03858,SUB-DISTRICT,Palitana,93,165774,84424,81350
24,481,03859,SUB-DISTRICT,Talaja,111,271056,138613,132443
24,481,03860,SUB-DISTRICT,Mahuva,131,344815,174726,170089
24,482,00000,DISTRICT,Anand  ,347,1457758,758499,699259
24,482,03861,SUB-DISTRICT,Tarapur,42,88522,46032,42490
24,482,03862,SUB-DISTRICT,Sojitra,24,89813,46728,43085
24,482,03863,SUB-DISTRICT,Umreth,36,154267,80090,74177
24,482,03864,SUB-DISTRICT,Anand,37,263835,137018,126817
24,482,03865,SUB-DISTRICT,Petlad,56,232594,121320,111274
24,482,03866,SUB-DISTRICT,Khambhat,57,186515,97225,89290
24,482,03867,SUB-DISTRICT,Borsad,64,316107,164655,151452
24,482,03868,SUB-DISTRICT,Anklav,31,126105,65431,60674
24,483,00000,DISTRICT,Kheda,615,1776276,915197,861079
24,483,03869,SUB-DISTRICT,Kapadvanj,106,223860,114852,109008
24,483,03870,SUB-DISTRICT,Virpur,52,90055,46464,43591
24,483,03871,SUB-DISTRICT,Balasinor,46,106493,55198,51295
24,483,03872,SUB-DISTRICT,Kathlal,58,186555,95403,91152
24,483,03873,SUB-DISTRICT,Mehmedabad,65,220610,112359,108251
24,483,03874,SUB-DISTRICT,Kheda,39,102587,53126,49461
24,483,03875,SUB-DISTRICT,Matar,55,162800,84391,78409
24,483,03876,SUB-DISTRICT,Nadiad,59,267797,138526,129271
24,483,03877,SUB-DISTRICT,Mahudha,41,114838,59083,55755
24,483,03878,SUB-DISTRICT,Thasra,94,300681,155795,144886
24,484,00000,DISTRICT,Panch Mahals,1198,2055949,1053376,1002573
24,484,03879,SUB-DISTRICT,Khanpur,86,96041,49023,47018
24,484,03880,SUB-DISTRICT,Kadana,132,129545,66399,63146
24,484,03881,SUB-DISTRICT,Santrampur,152,246229,125790,120439
24,484,03882,SUB-DISTRICT,Lunawada,237,220274,113278,106996
24,484,03883,SUB-DISTRICT,Shehera,90,258384,132572,125812
24,484,03884,SUB-DISTRICT,Morwa (Hadaf),51,186920,94728,92192
24,484,03885,SUB-DISTRICT,Godhra,113,300080,153325,146755
24,484,03886,SUB-DISTRICT,Kalol,67,183839,95101,88738
24,484,03887,SUB-DISTRICT,Ghoghamba,95,218467,111591,106876
24,484,03888,SUB-DISTRICT,Halol,120,173694,89798,83896
24,484,03889,SUB-DISTRICT,Jambughoda,55,42476,21771,20705
24,485,00000,DISTRICT,Dohad  ,691,1935461,970963,964498
24,485,03890,SUB-DISTRICT,Fatepura,96,238116,119947,118169
24,485,03891,SUB-DISTRICT,Jhalod,149,437105,220544,216561
24,485,03892,SUB-DISTRICT,Limkheda,151,302345,150546,151799
24,485,03893,SUB-DISTRICT,Dohad,85,350342,175508,174834
24,485,03894,SUB-DISTRICT,Garbada,34,198879,99978,98901
24,485,03895,SUB-DISTRICT,Devgadbaria,86,228305,113618,114687
24,485,03896,SUB-DISTRICT,Dhanpur,90,180369,90822,89547
24,486,00000,DISTRICT,Vadodara,1533,2099855,1077943,1021912
24,486,03897,SUB-DISTRICT,Savli,136,236542,122696,113846
24,486,03898,SUB-DISTRICT,Vadodara,82,186902,96863,90039
24,486,03899,SUB-DISTRICT,Vaghodia,93,125862,64778,61084
24,486,03900,SUB-DISTRICT,Jetpur Pavi,212,253561,129755,123806
24,486,03901,SUB-DISTRICT,Chhota Udaipur,144,215590,108233,107357
24,486,03902,SUB-DISTRICT,Kavant,131,200449,100702,99747
24,486,03903,SUB-DISTRICT,Nasvadi,216,147367,74663,72704
24,486,03904,SUB-DISTRICT,Sankheda,185,182449,94349,88100
24,486,03905,SUB-DISTRICT,Dabhoi,118,129278,66914,62364
24,486,03906,SUB-DISTRICT,Padra,82,219241,114380,104861
24,486,03907,SUB-DISTRICT,Karjan,93,137174,70698,66476
24,486,03908,SUB-DISTRICT,Sinor,41,65440,33912,31528
24,487,00000,DISTRICT,Narmada,558,528425,269408,259017
24,487,03909,SUB-DISTRICT,Tilakwada,97,63871,33197,30674
24,487,03910,SUB-DISTRICT,Nandod,202,199420,103375,96045
24,487,03911,SUB-DISTRICT,Dediapada,168,165423,83451,81972
24,487,03912,SUB-DISTRICT,Sagbara,91,99711,49385,50326
24,488,00000,DISTRICT,Bharuch,647,1026060,529393,496667
24,488,03913,SUB-DISTRICT,Jambusar,81,153694,79981,73713
24,488,03914,SUB-DISTRICT,Amod,52,78582,40587,37995
24,488,03915,SUB-DISTRICT,Vagra,67,100044,53489,46555
24,488,03916,SUB-DISTRICT,Bharuch,89,185056,94641,90415
24,488,03917,SUB-DISTRICT,Jhagadia,164,185337,95085,90252
24,488,03918,SUB-DISTRICT,Anklesvar,54,123204,63457,59747
24,488,03919,SUB-DISTRICT,Hansot,45,55832,28659,27173
24,488,03920,SUB-DISTRICT,Valia,95,144311,73494,70817
24,489,00000,DISTRICT,The Dangs,308,203604,101710,101894
24,489,03921,SUB-DISTRICT,The Dangs,308,203604,101710,101894
24,490,00000,DISTRICT,Navsari  ,372,920535,464749,455786
24,490,03922,SUB-DISTRICT,Navsari,65,109692,55940,53752
24,490,03923,SUB-DISTRICT,Jalalpore,71,136071,69486,66585
24,490,03924,SUB-DISTRICT,Gandevi,55,154764,78000,76764
24,490,03925,SUB-DISTRICT,Chikhli,87,302852,152960,149892
24,490,03926,SUB-DISTRICT,Bansda,94,217156,108363,108793
24,491,00000,DISTRICT,Valsad,433,1070177,542644,527533
24,491,03927,SUB-DISTRICT,Valsad,85,222682,113554,109128
24,491,03928,SUB-DISTRICT,Dharampur,107,191694,95812,95882
24,491,03929,SUB-DISTRICT,Pardi,70,217341,112227,105114
24,491,03930,SUB-DISTRICT,Kaprada,128,258888,129916,128972
24,491,03931,SUB-DISTRICT,Umbergaon,43,179572,91135,88437
24,492,00000,DISTRICT,Surat,690,1232109,640060,592049
24,492,03932,SUB-DISTRICT,Olpad,103,162884,84751,78133
24,492,03933,SUB-DISTRICT,Mangrol,90,163598,85906,77692
24,492,03934,SUB-DISTRICT,Umarpada,63,83723,42093,41630
24,492,03935,SUB-DISTRICT,Mandvi,133,177735,88849,88886
24,492,03936,SUB-DISTRICT,Kamrej,68,178417,94003,84414
24,492,03937,SUB-DISTRICT,Surat City,0,0,0,0
24,492,03938,SUB-DISTRICT,Chorasi,37,86225,49973,36252
24,492,03939,SUB-DISTRICT,Palsana,46,86888,46647,40241
24,492,03940,SUB-DISTRICT,Bardoli,81,147733,74291,73442
24,492,03941,SUB-DISTRICT,Mahuva,69,144906,73547,71359
24,493,00000,DISTRICT,Tapi,451,727535,361548,365987
24,493,03942,SUB-DISTRICT,Nizar,51,129969,64433,65536
24,493,03943,SUB-DISTRICT,Uchchhal,40,88416,43670,44746
24,493,03944,SUB-DISTRICT,Songadh,172,190084,94689,95395
24,493,03945,SUB-DISTRICT,Vyara,148,228500,113191,115309
24,493,03946,SUB-DISTRICT,Valod,40,90566,45565,45001
25,000,00000,STATE,DAMAN & DIU,19,60396,32395,28001
25,494,00000,DISTRICT,Diu,4,28083,14028,14055
25,494,03947,SUB-DISTRICT,Diu,4,28083,14028,14055
25,495,00000,DISTRICT,Daman,15,32313,18367,13946
25,495,03948,SUB-DISTRICT,Daman,15,32313,18367,13946
26,000,00000,STATE,DADRA & NAGAR HAVELI,65,183114,98305,84809
26,496,00000,DISTRICT,Dadra & Nagar Haveli,65,183114,98305,84809
26,496,03949,SUB-DISTRICT,Dadra & Nagar Haveli,65,183114,98305,84809
27,000,00000,STATE,MAHARASHTRA,40959,61556074,31539034,30017040
27,497,00000,DISTRICT,Nandurbar,930,1372821,687671,685150
27,497,03950,SUB-DISTRICT,Akkalkuwa,189,215974,108251,107723
27,497,03951,SUB-DISTRICT,Akrani,162,189661,94690,94971
27,497,03952,SUB-DISTRICT,Talode,92,133291,66493,66798
27,497,03953,SUB-DISTRICT,Shahade,182,346352,174499,171853
27,497,03954,SUB-DISTRICT,Nandurbar,149,256409,129260,127149
27,497,03955,SUB-DISTRICT,Nawapur,156,231134,114478,116656
27,498,00000,DISTRICT,Dhule,674,1479826,758916,720910
27,498,03956,SUB-DISTRICT,Shirpur,145,345232,176012,169220
27,498,03957,SUB-DISTRICT,Sindkhede,141,276390,142499,133891
27,498,03958,SUB-DISTRICT,Sakri,225,435453,220832,214621
27,498,03959,SUB-DISTRICT,Dhule,163,422751,219573,203178
27,499,00000,DISTRICT,Jalgaon,1487,2887206,1500514,1386692
27,499,03960,SUB-DISTRICT,Chopda,112,240032,123976,116056
27,499,03961,SUB-DISTRICT,Yawal,89,208934,107343,101591
27,499,03962,SUB-DISTRICT,Raver,116,264459,136669,127790
27,499,03963,SUB-DISTRICT,Muktainagar,80,163444,84599,78845
27,499,03964,SUB-DISTRICT,Bodvad,51,91799,47588,44211
27,499,03965,SUB-DISTRICT,Bhusawal,50,112775,58443,54332
27,499,03966,SUB-DISTRICT,Jalgaon,86,215813,112866,102947
27,499,03967,SUB-DISTRICT,Erandol,64,135450,70304,65146
27,499,03968,SUB-DISTRICT,Dharangaon,88,138072,72232,65840
27,499,03969,SUB-DISTRICT,Amalner,153,191855,99029,92826
27,499,03970,SUB-DISTRICT,Parola,114,159197,83335,75862
27,499,03971,SUB-DISTRICT,Bhadgaon,59,125675,65176,60499
27,499,03972,SUB-DISTRICT,Chalisgaon,142,306698,160956,145742
27,499,03973,SUB-DISTRICT,Pachora,126,229808,119638,110170
27,499,03974,SUB-DISTRICT,Jamner,157,303195,158360,144835
27,500,00000,DISTRICT,Buldana,1300,2037398,1055242,982156
27,500,03975,SUB-DISTRICT,Jalgaon (Jamod),110,128347,65458,62889
27,500,03976,SUB-DISTRICT,Sangrampur,95,137092,70369,66723
27,500,03977,SUB-DISTRICT,Shegaon,67,96444,50129,46315
27,500,03978,SUB-DISTRICT,Nandura,102,131599,67801,63798
27,500,03979,SUB-DISTRICT,Malkapur,66,110794,57308,53486
27,500,03980,SUB-DISTRICT,Motala,109,166598,85986,80612
27,500,03981,SUB-DISTRICT,Khamgaon,135,226453,117472,108981
27,500,03982,SUB-DISTRICT,Mehkar,139,223068,115612,107456
27,500,03983,SUB-DISTRICT,Chikhli,134,227432,117528,109904
27,500,03984,SUB-DISTRICT,Buldana,96,206244,107518,98726
27,500,03985,SUB-DISTRICT,Deolgaon Raja,60,94523,49436,45087
27,500,03986,SUB-DISTRICT,Sindkhed Raja,104,159869,83470,76399
27,500,03987,SUB-DISTRICT,Lonar,83,128935,67155,61780
27,501,00000,DISTRICT,Akola,864,1094165,563933,530232
27,501,03988,SUB-DISTRICT,Telhara,94,151373,77848,73525
27,501,03989,SUB-DISTRICT,Akot,148,162903,83670,79233
27,501,03990,SUB-DISTRICT,Balapur,88,144818,74462,70356
27,501,03991,SUB-DISTRICT,Akola,174,233718,120632,113086
27,501,03992,SUB-DISTRICT,Murtijapur,148,134355,69380,64975
27,501,03993,SUB-DISTRICT,Patur,86,117635,60765,56870
27,501,03994,SUB-DISTRICT,Barshitakli,126,149363,77176,72187
27,502,00000,DISTRICT,Washim,698,985747,511727,474020
27,502,03995,SUB-DISTRICT,Malegaon,116,189051,98035,91016
27,502,03996,SUB-DISTRICT,Mangrulpir,119,144225,74919,69306
27,502,03997,SUB-DISTRICT,Karanja,133,145917,75060,70857
27,502,03998,SUB-DISTRICT,Manora,113,156344,80931,75413
27,502,03999,SUB-DISTRICT,Washim,121,176801,92496,84305
27,502,04000,SUB-DISTRICT,Risod,96,173409,90286,83123
27,503,00000,DISTRICT,Amravati,1637,1851158,950633,900525
27,503,04001,SUB-DISTRICT,Dharni,152,168904,85823,83081
27,503,04002,SUB-DISTRICT,Chikhaldara,161,113657,57934,55723
27,503,04003,SUB-DISTRICT,Anjangaon Surji,105,104523,53662,50861
27,503,04004,SUB-DISTRICT,Achalpur,140,167168,85758,81410
27,503,04005,SUB-DISTRICT,Chandurbazar,136,177499,91200,86299
27,503,04006,SUB-DISTRICT,Morshi,104,145151,74752,70399
27,503,04007,SUB-DISTRICT,Warud,124,157754,81278,76476
27,503,04008,SUB-DISTRICT,Teosa,71,104728,53811,50917
